"Time","Commodity","DomPrice","WorldPrice","Gap","GapRatio","Currency"
"201412","Wheat",489.858376500483,401.683868730396,88.1745077700869,21.9512195121951,6.12421904761905
"201501","Maize",394.948303689305,270.914952117457,124.033351571848,45.7831325301205,6.12738421052632
"201501","Rice",675.655362509803,489.605335152031,186.050027357772,38,6.12738421052632
"201501","Wheat",499.397441855072,362.307948012503,137.089493842569,37.8378378378378,6.12738421052632
"201502","Maize",394.499824757309,273.867646938959,120.632177818351,44.0476190476191,6.13435
"201502","Rice",687.929446477622,492.30969866408,195.619747813542,39.7350993377483,6.13435
"201502","Wheat",505.351015184983,339.074229543472,166.276785641511,49.0384615384615,6.13435
"201503","Maize",399.964385672201,256.887694862633,143.076690809568,55.6962025316456,6.15054761904762
"201503","Rice",676.362538372503,487.761445941709,188.601092430794,38.6666666666667,6.15054761904762
"201503","Wheat",504.020160806432,331.677783240362,172.34237756607,51.9607843137255,6.15054761904762
"201504","Maize",398.056768596446,254.495311069859,143.561457526587,56.4102564102564,6.12977894736842
"201504","Rice",685.179683649621,473.100257758071,212.079425891549,44.8275862068966,6.12977894736842
"201504","Wheat",505.727861741387,323.013279434821,182.714582306566,56.5656565656566,6.12977894736842
"201505","Maize",412.158503695912,245.332442676138,166.826061019774,68,6.11415263157895
"201505","Rice",680.388641021823,457.953892995457,222.434748026365,48.5714285714286,6.11415263157895
"201505","Wheat",507.020381530685,314.025526625457,192.994854905229,61.4583333333333,6.11415263157895
"201506","Maize",405.484631213752,245.25280113735,160.231830076402,65.3333333333333,6.1161380952381
"201506","Rice",680.167768487584,447.995116744226,232.172651743358,51.8248175182482,6.1161380952381
"201506","Wheat",506.85578901719,323.733697501302,183.122091515888,56.5656565656566,6.1161380952381
"201507","Maize",402.177644808475,271.388166821979,130.789477986496,48.1927710843374,6.1167
"201507","Rice",683.375022479442,461.032909902398,222.342112577043,48.2269503546099,6.1167
"201507","Wheat",480.651331600373,330.243431915902,150.40789968447,45.5445544554455,6.1167
"201508","Maize",393.302677675315,260.087254591741,133.215423083575,51.219512195122,6.30557619047619
"201508","Rice",656.56172805476,447.223206066286,209.338521988474,46.8085106382979,6.30557619047619
"201508","Wheat",463.082185004807,310.835987195007,152.246197809799,48.9795918367347,6.30557619047619
"201509","Maize",367.363936528502,257.468741840488,109.895194688013,42.6829268292683,6.36970526315789
"201509","Rice",649.951580011965,433.30105334131,216.650526670655,50,6.36970526315789
"201509","Wheat",458.419954984284,310.846407831809,147.573547152475,47.4747474747475,6.36970526315789
"201510","Maize",346.507509467432,255.155529698745,91.3519797686866,35.8024691358025,6.34906875
"201510","Rice",652.064131452349,434.709420968233,217.354710484116,50,6.34906875
"201510","Wheat",434.709420968233,302.406553717031,132.302867251201,43.75,6.34906875
"201511","Maize",336.258434372129,248.265573041104,87.9928613310244,35.4430379746835,6.36415263157895
"201511","Rice",650.518653411501,439.964306655122,210.55434675638,47.8571428571429,6.36415263157895
"201511","Wheat",433.679102274334,295.40460589701,138.274496377324,46.8085106382979,6.36415263157895
"201512","Maize",340.942551180126,247.958219040092,92.9843321400344,37.5,6.4527
"201512","Rice",641.591891766237,437.026361058162,204.565530708076,46.8085106382979,6.4527
"201512","Wheat",433.926883320161,291.350907372108,142.575975948053,48.936170212766,6.4527
"201601","Maize",331.65477476381,237.33093973924,94.3238350245698,39.7435897435897,6.5731
"201601","Rice",632.882505971307,435.106722855274,197.775783116034,45.4545454545455,6.5731
"201601","Wheat",432.064018499642,292.099618140603,139.964400359039,47.9166666666667,6.5731
"201602","Maize",330.077721078213,235.333190027985,94.7445310502278,40.2597402597403,6.54391333333333
"201602","Rice",635.705240595077,455.385004080127,180.32023651495,39.5973154362416,6.54391333333333
"201602","Wheat",440.103628104284,281.177317955515,158.926310148769,56.5217391304348,6.54391333333333
"201603","Maize",316.577700181274,230.517742850442,86.0599573308317,37.3333333333333,6.50709130434783
"201603","Rice",630.081830457875,454.888345891539,175.193484566336,38.5135135135135,6.50709130434783
"201603","Wheat",442.594066272849,279.694861325203,162.899204947646,58.2417582417582,6.50709130434783
"201604","Maize",296.354149382557,234.613701594524,61.7404477880327,26.3157894736842,6.478735
"201604","Rice",635.926612216737,459.966336020844,175.960276195893,38.255033557047,6.478735
"201604","Wheat",447.618246463237,274.744992656745,172.873253806492,62.9213483146067,6.478735
"201605","Maize",291.017366078403,245.067255644971,45.9501104334321,18.75,6.52882
"201605","Rice",627.984842590238,487.07117059438,140.913671995858,28.9308176100629,6.52882
"201605","Wheat",444.18440085651,269.573981209468,174.610419647042,64.7727272727273,6.52882
"201606","Maize",300.192623600143,254.708892751637,45.4837308485066,17.8571428571429,6.595765
"201606","Rice",621.610988262923,509.417785503274,112.19320275965,22.0238095238095,6.595765
"201606","Wheat",439.676064868897,278.966882537507,160.70918233139,57.6086956521739,6.595765
"201607","Maize",299.450284140888,251.538238678346,47.9120454625422,19.047619047619,6.678905
"201607","Rice",616.86758533023,515.054488722328,101.813096607902,19.7674418604651,6.678905
"201607","Wheat",422.224900638653,266.510752885391,155.714147753262,58.4269662921348,6.678905
"201608","Maize",288.758241478003,246.647664595794,42.1105768822087,17.0731707317073,6.64916086956522
"201608","Rice",619.627059838214,514.350617632692,105.276442205522,20.4678362573099,6.64916086956522
"201608","Wheat",412.0820737759,273.718749734357,138.363324041543,50.5494505494505,6.64916086956522
"201609","Maize",305.72621412982,251.774529283381,53.9516848464388,21.4285714285714,6.67263684210526
"201609","Rice",617.447059909244,467.581268669137,149.865791240108,32.0512820512821,6.67263684210526
"201609","Wheat",410.632267997896,272.755740056996,137.876527940899,50.5494505494505,6.67263684210526
"201610","Maize",278.555934426748,248.922324381349,29.6336100453987,11.9047619047619,6.74909333333333
"201610","Rice",616.379088944293,450.43087269006,165.948216254233,36.8421052631579,6.74909333333333
"201610","Wheat",411.907179631042,275.592573422208,136.314606208834,49.4623655913978,6.74909333333333
"201611","Maize",286.817865533639,242.91717182951,43.9006937041284,18.0722891566265,6.833605
"201611","Rice",602.902860203363,444.860362868501,158.042497334862,35.5263157894737,6.833605
"201611","Wheat",412.666520818806,275.111013879204,137.555506939602,50,6.833605
"201612","Maize",257.152173823312,248.484123020279,8.668050803033,3.48837209302326,6.92197142857143
"201612","Rice",609.652906479987,444.95994122236,164.692965257627,37.012987012987,6.92197142857143
"201612","Wheat",421.845139080939,277.377625697056,144.467513383883,52.0833333333333,6.92197142857143
"201701","Maize",NA,NA,NA,-7.05882352941176,NA
"201701","Rice",NA,NA,NA,37.012987012987,NA
"201701","Wheat",NA,NA,NA,47.5247524752475,NA
"201702","Maize",NA,NA,NA,-5.81395348837209,NA
"201702","Rice",NA,NA,NA,38.562091503268,NA
"201702","Wheat",NA,NA,NA,41.5094339622642,NA
"201703","Maize",NA,NA,NA,-3.48837209302326,NA
"201703","Rice",NA,NA,NA,37.6623376623377,NA
"201703","Wheat",NA,NA,NA,47.5728155339806,NA
"201704","Maize",NA,NA,NA,0,NA
"201704","Rice",NA,NA,NA,34.1935483870968,NA
"201704","Wheat",NA,NA,NA,55.5555555555556,NA
"201705","Maize",NA,NA,NA,3.44827586206897,NA
"201705","Rice",NA,NA,NA,33.5443037974684,NA
"201705","Wheat",NA,NA,NA,50,NA
"201706","Maize",NA,NA,NA,1.14942528735632,NA
"201706","Rice",NA,NA,NA,19.8863636363636,NA
"201706","Wheat",NA,NA,NA,22.1238938053097,NA
"201707","Maize",NA,NA,NA,4.65116279069767,NA
"201707","Rice",NA,NA,NA,24.5614035087719,NA
"201707","Wheat",NA,NA,NA,13.3333333333333,NA
"201708","Maize",NA,NA,NA,8.64197530864197,NA
"201708","Rice",NA,NA,NA,33.5443037974684,NA
"201708","Wheat",NA,NA,NA,33.0097087378641,NA
